osm_way_id,name,highway_class,footway_tag,width_m,surface,district,length_m
1143876515,,footway,,,,North-West,28
1143876516,,footway,,,,North-West,65
1143876517,,footway,,,,North-West,5
1143883539,,footway,,,,North-West,52
1143883540,,footway,,,,North-West,65
1143883542,,footway,,,,North-West,33
1143883543,,footway,,,,North-West,13
1143883544,,footway,,,,North-West,11
1143883545,,footway,,,,North-West,29
1143883546,,footway,,,,North-West,30
1143883548,,footway,,,,North-West,11
1144659187,,footway,,,,North-West,16
1144659188,,footway,,,,North-West,18
1144673841,,footway,,,,North-West,10
1144673842,,footway,,,,North-West,16
1144673846,,footway,,,,North-West,16
1144673848,,footway,,,,North-West,6
1144673849,,footway,,,,North-West,23
1144673850,,footway,,,,North-West,8
1144673852,,footway,,,,North-West,35
1144673854,,footway,,,,North-West,10
1144673857,,footway,,,,North-West,10
1144673859,,footway,,,,North-West,56
1144673860,,footway,,,,North-West,10
1144680542,,footway,,,,North-West,12
1144680543,,footway,,,,North-West,14
1144680544,,footway,,,,North-West,25
1144680545,,footway,,,,North-West,12
1145091683,,footway,,,,North-West,44
1145091684,,footway,,,,North-West,33
1145091685,,footway,,,,North-West,6
1145091687,,footway,,,,North-West,19
1145091689,,footway,,,,North-West,17
1145091690,,footway,,,,North-West,2
1145091691,,footway,,,,North-West,6
1145091692,,footway,,,,North-West,5
1145100188,,footway,,,paving_stones,North-West,11
1145100190,,footway,,,,North-West,12
1145100197,,footway,,,paving_stones,North-West,70
1148186500,,footway,,,,North-West,33
1148186501,,footway,,,,North-West,17
1148186502,,footway,,,,North-West,46
1148186504,,footway,,,,North-West,60
1148186505,,footway,,,,North-West,5
1148195514,,footway,,,,North-West,32
1148779639,,footway,,,,North-West,56
1148779640,,footway,,,,North-West,15
1148779642,,footway,,,,North-West,12
1148779643,,footway,,,,North-West,16
1148779644,,footway,,,,North-West,21
1148779645,,footway,,,,North-West,43
1148779646,,footway,,,,North-West,36
1148779648,,footway,,,,North-West,34
1148779649,,footway,,,,North-West,41
1148779650,,footway,,,,North-West,40
1148779652,,footway,,,,North-West,29
1148779653,,footway,,,,North-West,15
1148779655,,footway,,,,North-West,27
1148779656,,footway,,,,North-West,41
1148779658,,footway,,,,North-West,13
1148784365,,footway,,,,North-West,16
1148784367,,footway,,,,North-West,43
1148790074,,footway,,,,North-West,27
1148790075,,footway,,,,North-West,35
1148790078,,footway,,,,North-West,18
1148790079,,footway,,,,North-West,37
1148790082,,footway,,,,North-West,25
1148790085,,footway,,,,North-West,18
1148790087,,footway,,,,North-West,40
1148790088,,footway,,,,North-West,28
1148793523,,footway,,,,North-West,16
1148793524,,footway,,,,North-West,59
1148793525,,footway,,,,North-West,11
1148793526,,footway,,,,North-West,63
1148793527,,footway,,,,North-West,17
1148793528,,footway,,,,North-West,36
1148793529,,footway,,,,North-West,68
1148793530,,footway,,,,North-West,48
1148793531,,footway,,,,North-West,40
1148793532,,footway,,,,North-West,17
1148793534,,footway,,,,North-West,53
1148793535,,footway,,,,North-West,53
1149112299,,footway,,,,North-West,20
1149112300,,footway,,,,North-West,11
1149112301,,footway,,,,North-West,6
1149112302,,footway,,,,North-West,20
1149112303,,footway,,,,North-West,28
1149112305,,footway,,,,North-West,8
1149112308,,footway,,,,North-West,36
1149112309,,footway,,,,North-West,97
1149112310,,footway,,,,North-West,68
1149112311,,footway,,,,North-West,60
1149112312,,footway,,,,North-West,13
1149112314,,footway,,,,North-West,68
1149112316,,footway,,,,North-West,12
1149112318,,footway,,,,North-West,97
1149112319,,footway,,,,North-West,17
1149112320,,footway,,,,North-West,6
1149112321,,footway,,,,North-West,16
1149112322,,footway,,,,North-West,6
1149112323,,footway,,,,North-West,18
1149112324,,footway,,,,North-West,28
1149112326,,footway,,,,North-West,17
1149112327,,footway,,,,North-West,10
1149112331,,footway,,,,North-West,20
1149112333,,footway,,,,North-West,32
1149112334,,footway,,,,North-West,9
1149113664,,footway,,,,North-West,89
1149371021,,footway,,,,North-West,13
1149371022,,footway,,,,North-West,18
1149371023,,footway,,,,North-West,119
1149371024,,footway,,,,North-West,18
1149371025,,footway,,,,North-West,9
1149371026,,footway,,,,North-West,9
1149371027,,footway,,,,North-West,17
1149374789,,footway,,,,North-West,117
1149374790,,footway,,,,North-West,19
1149692310,,footway,,,,North,92
1149692311,,footway,,,,North,91
1149692312,,footway,,,,North,90
1149692313,,footway,,,,North,91
1149692314,,footway,,,,North,99
1149692315,,footway,,,,North,57
1149692316,,footway,,,,North,6
1149692317,,footway,,,,North,17
1149692318,,footway,,,,North,17
1149692319,,footway,,,,North,8
1149692320,,footway,,,,North,8
1149692321,,footway,,,,North,7
1149692322,,footway,,,,North,7
1149692323,,footway,,,,North,117
1149692324,,footway,,,,North,83
1149692325,,footway,,,,North,109
1149864195,,footway,,,,North-West,28
1149864199,,footway,,,,North-West,57
1149864205,,footway,,,,North-West,40
1150667828,,footway,,,,North-West,18
1150667829,,footway,,,,North-West,44
1150667831,,footway,,,,North-West,18
1150673330,,footway,,,,North-West,223
1150673334,,footway,,,,North-West,25
1150941044,,footway,,,,North-West,20
1150941045,,footway,,,,North-West,18
1150941048,,footway,,,,North-West,19
1151191542,,footway,,,,North-West,39
1151191545,,footway,,,,North-West,9
1151191550,,footway,,,,North-West,39
1151201396,,footway,,,,North-West,69
1151201398,,footway,,,,North-West,48
1151201401,,footway,,,,North-West,10
1151201402,,footway,,,,North-West,31
1151201407,,footway,,,,North-West,11
1151201410,,footway,,,,North-West,53
1151201411,,footway,,,,North-West,76
1151928972,,footway,,,,North-West,21
1151928974,,footway,,,,North-West,5
1151928977,,footway,,,,North-West,14
1151928979,,footway,,,,North-West,32
1151941699,,footway,,,,North-West,112
1151941717,,footway,,,,North-West,7
1152885325,,footway,,,,North-West,3
1152885329,,footway,,,,North-West,30
1153225807,,footway,,,,North-West,38
1153225811,,footway,,,,North-West,5
1153225815,,footway,,,,North-West,6
1153225816,,footway,,,,North-West,9
1153225819,,footway,,,,North-West,47
1153225821,,footway,,,,North-West,27
1153225823,,footway,,,,North-West,46
1153235327,,footway,,,,North-West,2
1153235329,,footway,,,,North-West,18
1153235330,,footway,,,,North-West,7
1153235331,,footway,,,,North-West,4
1153235332,,footway,,,,North-West,3
1153235334,,footway,,,,North-West,28
1153235335,,footway,,,,North-West,2
1153433155,,footway,,,,North-West,6
1153433157,,footway,,,,North-West,23
1153433158,,footway,,,,North-West,55
1153433161,,footway,,,,North-West,8
1153433164,,footway,,,,North-West,8
1153433165,,footway,,,,North-West,54
1153433168,,footway,,,,North-West,39
1153433171,,footway,,,,North-West,43
1153433172,,footway,,,,North-West,9
1153433173,,footway,,,,North-West,15
1153433174,,footway,,,,North-West,6
1153441218,,footway,,,,North-West,21
1153441220,,footway,,,,North-West,19
1153441223,,footway,,,,North-West,21
1153441225,,footway,,,,North-West,20
1153441226,,footway,,,,North-West,17
1153441228,,footway,,,,North-West,25
1153441229,,footway,,,,North-West,3
1153441230,,footway,,,,North-West,19
1153441231,,footway,,,,North-West,25
1153441233,,footway,,,,North-West,19
1153441238,,footway,,,,North-West,16
1153441239,,footway,,,,North-West,18
1153441240,,footway,,,,North-West,21
1154001869,,footway,,,,North-West,75
1154001870,,footway,,,,North-West,21
1154001871,,footway,,,,North-West,7
1154001872,,footway,,,,North-West,8
1154001873,,footway,,,,North-West,10
1154001874,,footway,,,,North-West,27
1154001875,,footway,,,,North-West,22
1154001876,,footway,,,,North-West,48
1154001878,,footway,,,,North-West,11
1154001880,,footway,,,,North-West,69
1154001881,,footway,,,,North-West,7
1154001882,,footway,,,,North-West,44
1154001883,,footway,,,,North-West,80
1154001884,,footway,,,,North-West,21
1154001885,,footway,,,,North-West,20
1154001886,,footway,,,,North-West,8
1154001887,,footway,,,,North-West,27
1154001888,,footway,,,,North-West,25
1154001889,,footway,,,,North-West,12
1154001890,,footway,,,,North-West,4
1154001891,,footway,,,,North-West,24
1154001892,,footway,,,,North-West,3
1154001893,,footway,,,,North-West,6
1154001894,,footway,,,,North-West,17
1154001895,,footway,,,,North-West,14
1154001896,,footway,,,,North-West,40
1154001897,,footway,,,,North-West,26
1154001898,,footway,,,,North-West,11
1154010132,,footway,,,,North-West,68
1154412423,,footway,,,,North-West,14
1154412427,,footway,,,,North-West,9
1154412429,,footway,,,,North-West,10
1154412430,,footway,,,,North-West,10
1154412434,,footway,,,,North-West,8
1154412438,,footway,,,,North-West,20
1154412445,,footway,,,,North-West,6
1154659525,,footway,,,,North-West,31
1154659526,,footway,,,paving_stones,North-West,385
1154659527,,footway,,,,North-West,29
1154659528,,footway,,,,North-West,31
1154659529,,footway,,,,North-West,25
1154659530,,footway,,,,North-West,76
1154659531,,footway,,,,North-West,118
1154659532,,footway,,,,North-West,26
1154659533,,footway,,,,North-West,8
1154659534,,footway,,,,North-West,12
1154659538,,footway,,,,North-West,20
1154659539,,footway,,,paving_stones,North-West,27
1154724880,,footway,,,,North-West,7
1154724881,,footway,,,,North-West,136
1154724890,,footway,,,,North-West,89
1154724895,,footway,,,,North-West,22
1154998538,,footway,,,,North-West,12
1154998546,,footway,,,,North-West,40
1155760883,Gali Number 6,footway,,,,North-West,84
1155760886,,footway,,,,North-West,4
1156592156,Gali #36,footway,,,,North-West,2
1156915547,,footway,,,,North-West,122
1156915553,,footway,,,,North-West,5
1157136197,,footway,,,,North-West,17
1157635587,,footway,,,,North-West,19
1157635594,,footway,,,,North-West,18
1157662173,,footway,,,,North-West,61
1157662176,,footway,,,,North-West,19
1157888897,,footway,crossing,,,North-West,20
1157888905,,footway,,,,North-West,13
1158374735,,footway,crossing,,,North-West,5
1158374738,,footway,crossing,,,North-West,14
1159133945,,footway,crossing,,,Outer,32
1159133953,,footway,crossing,,,West,30
1159384503,,footway,,,,North,8
1159462983,,footway,,,,North-West,6
1161087641,,footway,,,,North-West,89
1161087642,,footway,,,,North-West,27
1161087643,,footway,,,,North-West,3
1161087650,,footway,,,,North-West,9
1161087651,,footway,,,,North-West,28
1161087652,,footway,,,paving_stones,North-West,44
1161087653,,footway,,,,North-West,4
1161087655,,footway,,,,North-West,11
1161087656,,footway,,,,North-West,45
1161307198,,footway,,,,North-West,44
1161307199,,footway,,,,North-West,259
1161356673,,footway,,,,North-West,23
1161356679,,footway,,,,North-West,13
1161356680,,footway,,,,North-West,29
1161356682,,footway,,,,North-West,30
1162010926,,footway,sidewalk,,,North-West,187
1162375267,,footway,,,,North-West,40
1162584515,,footway,sidewalk,,,North-West,1112
1162584517,,footway,sidewalk,,,North-West,1113
1162590987,Monkey Bridge,footway,,,,Outer North,4
1162978507,,footway,sidewalk,,paving_stones,North,217
1162978512,,footway,crossing,,,North,25
1162978513,,footway,crossing,,,North,25
1163480627,,footway,,,,Outer North,19
1163480628,,footway,,,,Outer North,91
1163480629,,footway,,,,Outer North,64
1163480630,,footway,,,,Outer North,84
1163480631,,footway,,,,Outer North,21
1163528999,,footway,alley,,concrete,North-West,28
1164067000,,footway,,,,North-West,107
1164067002,,footway,,,,North-West,20
1164995195,,footway,,,,Outer North,40
1164995198,,footway,,,,Outer North,20
1164995200,,footway,,,,Outer North,36
1164995203,,footway,,,,Outer North,17
1164995204,,footway,,,,Outer North,14
1164995205,,footway,,,,Outer North,26
1164997814,,footway,,,,Outer North,24
1165007126,,footway,,,,Outer North,14
1165007127,,footway,,,,Outer North,28
1165007129,,footway,,,,Outer North,30
1165007130,,footway,,,,Outer North,25
1165007132,,footway,,,,Outer North,18
1165007133,,footway,,,,Outer North,16
1165009356,,footway,,,,Outer North,24
1165009357,,footway,,,,Outer North,8
1165009358,,footway,,,,Outer North,6
1165009359,,footway,,,,Outer North,11
1165311699,,footway,,,,Outer North,9
1165311700,,footway,,,,Outer North,3
1165311701,,footway,,,,Outer North,15
1165311702,,footway,,,,Outer North,5
1165311703,,footway,,,,Outer North,25
1165311704,,footway,,,,Outer North,46
1165311706,,footway,,,,Outer North,26
1165320138,,footway,,,,Outer North,19
1165320139,,footway,,,,Outer North,8
1165320140,,footway,,,,Outer North,37
1165320141,,footway,,,,Outer North,10
1165320142,,footway,,,,Outer North,4
1165320143,,footway,,,,Outer North,2
1165320144,,footway,,,,Outer North,11
1165320145,,footway,,,,Outer North,73
1165320147,,footway,,,,Outer North,46
1165320148,,footway,,,,Outer North,43
1165333123,,footway,,,,Outer North,28
1165333124,,footway,,,,Outer North,4
1165333129,,footway,,,,Outer North,11
1166016748,,footway,crossing,,,North-West,44
1166029783,,footway,,,,Outer North,22
1166029785,,footway,,,,Outer North,11
1166029786,,footway,,,,Outer North,11
1166029789,,footway,,,,Outer North,11
1166029795,,footway,,,,Outer North,53
1166034225,,footway,,,,Outer North,29
1166034228,,footway,,,,Outer North,21
1166034230,,footway,,,,Outer North,84
1166034231,,footway,,,,Outer North,5
1166034232,,footway,,,,Outer North,4
1166036777,,footway,,,,Outer North,9
1166036787,,footway,,,,Outer North,11
1166036788,,footway,,,,Outer North,21
1166048854,,footway,,,,Outer North,19
1166048855,,footway,,,,Outer North,5
1166048856,,footway,,,,Outer North,9
1166287155,,footway,,,,Outer North,21
1166287159,,footway,,,,Outer North,4
1166287162,,footway,,,,Outer North,35
1166287165,,footway,,,,Outer North,25
1166287166,,footway,,,,Outer North,18
1166287167,,footway,,,,Outer North,27
1166297464,,footway,,,,Outer North,33
1166297466,,footway,,,,Outer North,5
1166297467,,footway,,,,Outer North,14
1166297468,,footway,,,,Outer North,12
1166297469,,footway,,,,Outer North,31
1166297470,,footway,,,,Outer North,39
1166297473,,footway,,,,Outer North,24
1166297474,,footway,,,,Outer North,27
1166297475,,footway,,,,Outer North,8
1166297476,,footway,,,,Outer North,24
1166304651,,footway,,,,Outer North,5
1166304652,,footway,,,,Outer North,8
1166304654,,footway,,,,Outer North,57
1166304656,,footway,,,,Outer North,29
1166304657,,footway,,,,Outer North,25
1167290892,,footway,sidewalk,,,North-West,32
1167290893,,footway,,,,North-West,9
1167290894,,footway,,,,North-West,9
1167290898,,footway,sidewalk,,,North-West,81
1167290899,,footway,sidewalk,,,North-West,22
1167290900,,footway,sidewalk,,,North-West,29
1167290901,,footway,,,,North-West,8
1167290904,,footway,,,,North-West,8
1167290906,,footway,,,,North-West,7
1167290913,,footway,sidewalk,,,North-West,22
1167305827,,footway,crossing,,,North-West,39
1167305837,,footway,,,,North-West,22
1167667544,,footway,,,,Outer North,86
1167667545,,footway,,,,Outer North,4
1167904328,,footway,,,,Outer North,23
1167904335,,footway,,,,Outer North,12
1168448450,,footway,,,,Outer North,11
1168448457,,footway,,,,Outer North,8
1168448458,,footway,,,,Outer North,19
1168448459,,footway,,,,Outer North,48
1168448461,,footway,,,,Outer North,13
1168448462,,footway,,,,Outer North,17
1168448463,,footway,,,,Outer North,7
1168448464,,footway,,,,Outer North,104
1168456282,,footway,,,,Outer North,9
1168456286,,footway,,,,Outer North,12
1168456287,,footway,,,,Outer North,40
1168456288,,footway,,,,Outer North,3
1171092783,,footway,,,,North-East,66
1171502804,,footway,,,,North-West,5
1171909900,,footway,,,tiles,North-West,97
1171909905,,footway,,,,North-West,4
1171920132,,footway,,,,North-West,22
1172338940,,footway,alley,,concrete,North-West,146
1172717981,,footway,,,,North-West,22
1173038814,,footway,,,,Outer North,18
1173038816,,footway,,,,Outer North,19
1173038818,,footway,,,,Outer North,24
1173038819,,footway,,,,Outer North,12
1173038821,,footway,,,,Outer North,48
1173038822,,footway,,,,Outer North,18
1173038823,,footway,,,,Outer North,12
1173038825,,footway,,,,Outer North,6
1173038826,,footway,,,,Outer North,54
1173209039,,footway,crossing,,,North-West,22
1173209040,,footway,,,,North-West,8
1173209044,,footway,,,,North-West,25
1173209048,,footway,,,,North-West,2
1173239961,,footway,,,,North-West,11
1173695327,,footway,,,,North-West,5
1173695328,,footway,,,,North-West,17
1173695330,,footway,,,,North-West,3
1173958628,,footway,,,,Outer North,70
1173958632,,footway,,,,Outer North,36
1173994488,,footway,crossing,,,North-West,27
1173994491,,footway,,,,North-East,180
1173994493,,footway,,,,North-East,31
1173994495,,footway,,,,North-East,88
1174234302,,footway,,,,North,139
1174267789,,footway,,,,North-West,9
1174267796,,footway,,,,North-West,56
1174506904,,footway,,,,North,37
1174916049,,footway,crossing,,,North-East,48
1175027071,,footway,,,,Outer North,17
1175027077,,footway,,,,Outer North,18
1176280639,,footway,,,,North-West,9
1176280643,,footway,alley,,concrete,North-West,174
1176280645,,footway,,,,North-West,9
1176280654,,footway,alley,,concrete,North-West,5
1176280659,,footway,alley,,concrete,North-West,101
1176576152,,footway,,,,North-West,33
1176576154,,footway,,,,North-West,9
1176576155,,footway,,,,North-West,29
1176576159,,footway,,,,North-West,41
1176576161,,footway,,,,North-West,36
1176576165,,footway,,,,North-West,13
1176576167,,footway,,,,North-West,69
1176576171,,footway,,,,North-West,29
1176576173,,footway,,,,North-West,6
1176576176,,footway,,,,North-West,11
1176576177,,footway,,,,North-West,36
1176576178,,footway,,,,North-West,31
1176576180,,footway,,,,North-West,6
1176576181,,footway,,,,North-West,25
1176576184,,footway,,,,North-West,32
1176576185,,footway,,,,North-West,12
1177576569,,footway,,,,Outer North,37
1177576570,,footway,,,,Outer North,16
1177576572,,footway,,,,Outer North,33
1178051385,,footway,,,,Outer North,14
1178051390,,footway,,,,Outer North,37
1178051391,,footway,,,,Outer North,159
1178553622,,footway,,,,Outer North,20
1178553623,,footway,,,,Outer North,37
1178553626,,footway,,,,Outer North,10
1178553630,,footway,,,,Outer North,83
1178553632,,footway,,,,Outer North,138
1178553633,,footway,,,,Outer North,161
